WigleWifi-1.4,appRelease=20190201,model=Kismet,release=2019.02.01.6,device=kismet,display=kismet,board=kismet,brand=kismet
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
6C:63:9C:AB:9D:75,MySpectrumWiFi74-2G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:33,6,-68,36.0913734436,-80.2465667725,269.572998,0,WIFI
7A:8A:20:D7:F7:69,BBBS Guest,[ESS],2021-01-11 09:21:59,6,-83,36.0913734436,-80.2465667725,269.572998,0,WIFI
18:E8:29:64:D4:2C,Guest,[WPA-PSK-CCMP] [WPA2-PSK-CCMP][ESS],2021-01-11 09:22:19,6,-84,36.0913734436,-80.2465667725,269.572998,0,WIFI
C8:B4:22:44:85:01,MySpectrumWiFi03-2G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:23:49,6,-83,36.0913734436,-80.2465667725,269.572998,0,WIFI
C8:B4:22:44:E4:45,MySpectrumWiFi47-2G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:25:18,6,-86,36.0913734436,-80.2465667725,269.572998,0,WIFI
1C:B0:44:96:F8:BD,First Poplar NC 2G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:19,6,-86,36.0913734436,-80.2465667725,269.572998,0,WIFI
1A:E8:29:64:D4:2C,ImageWorks,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:19,6,-84,36.0913734436,-80.2465667725,269.572998,0,WIFI
D0:C7:89:33:ED:D0,HI-NET,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:06,6,-84,36.0913734436,-80.2465667725,269.572998,0,WIFI
A8:97:CD:6C:06:54,MySpectrumWiFi53-2G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:45,10,-73,36.0913734436,-80.2465667725,269.572998,0,WIFI
4E:F8:B3:86:60:8F,HillTopGuest,[ESS],2021-01-11 09:22:07,10,-83,36.0913734436,-80.2465667725,269.572998,0,WIFI
30:F7:72:96:62:91,Arrow Bail Bonds,[WPA2-PSK-CCMP][ESS],2021-01-11 09:21:54,10,-81,36.0913734436,-80.2465667725,269.572998,0,WIFI
6C:63:9C:A7:D6:F6,MySpectrumWiFiF5-2G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:23:11,10,-76,36.0913734436,-80.2465667725,269.572998,0,WIFI
60:6D:C7:B8:01:58,Macy,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:45,10,-77,36.0913734436,-80.2465667725,269.572998,0,WIFI
48:F8:B3:86:60:8F,Hilltop,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:07,10,-82,36.0913734436,-80.2465667725,269.572998,0,WIFI
A0:63:91:43:8B:01,NETGEAR45,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:45,10,-75,36.0913734436,-80.2465667725,269.572998,0,WIFI
F0:9F:C2:D7:C5:32,,[WPA-PSK-CCMP] [WPA2-PSK-CCMP][ESS],2021-01-11 09:23:11,10,-81,36.0913734436,-80.2465667725,269.572998,0,WIFI
84:A1:D1:84:E5:68,HEYDAYGUITARS,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:46,10,-81,36.0913734436,-80.2465667725,269.572998,0,WIFI
A8:97:CD:6C:06:54,MySpectrumWiFi53-2G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:45,10,-74,36.0913734436,-80.2465667725,269.572998,0,WIFI
80:29:94:54:26:CB,TC8717TC5,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:46,10,-81,36.0913734436,-80.2465667725,269.572998,0,WIFI
B4:2A:0E:57:B7:B4,Di Lisio's,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:19,10,-79,36.0913734436,-80.2465667725,269.572998,0,WIFI
48:F8:B3:86:60:8F,Hilltop,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:07,10,-81,36.0913734436,-80.2465667725,269.572998,0,WIFI
F0:9F:C2:D7:C5:32,,[WPA-PSK-CCMP] [WPA2-PSK-CCMP][ESS],2021-01-11 09:23:11,10,-85,36.0913734436,-80.2465667725,269.572998,0,WIFI
80:29:94:54:26:CB,TC8717TC5,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:46,10,-82,36.0913734436,-80.2465667725,269.572998,0,WIFI
4E:F8:B3:86:60:8F,HillTopGuest,[ESS],2021-01-11 09:22:07,10,-83,36.0913734436,-80.2465667725,269.572998,0,WIFI
08:3E:5D:D5:61:31,MySpectrumWiFi2a-5G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:59,36,-85,36.0913734436,-80.2465667725,269.572998,0,WIFI
14:ED:BB:24:9D:B1,ATT2ZSp3pw,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:13,1,-83,36.0913734436,-80.2465667725,269.572998,0,WIFI
14:ED:BB:24:9D:B5,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-84,36.0913734436,-80.2465667725,269.572998,0,WIFI
B8:66:85:58:06:6E,Bravo-network,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-74,36.0913734436,-80.2465667725,269.572998,0,WIFI
14:ED:BB:24:9D:B1,ATT2ZSp3pw,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:13,1,-84,36.0913734436,-80.2465667725,269.572998,0,WIFI
14:ED:BB:24:9D:B5,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-83,36.0913734436,-80.2465667725,269.572998,0,WIFI
B8:66:85:58:06:6E,Bravo-network,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-75,36.0913734436,-80.2465667725,269.572998,0,WIFI
14:ED:BB:24:9D:B1,ATT2ZSp3pw,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:13,1,-81,36.0913734436,-80.2465667725,269.572998,0,WIFI
14:ED:BB:24:9D:B5,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-81,36.0913734436,-80.2465667725,269.572998,0,WIFI
B8:66:85:58:06:6E,Bravo-network,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-75,36.0913734436,-80.2465667725,269.572998,0,WIFI
14:ED:BB:24:9D:B1,ATT2ZSp3pw,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:13,1,-84,36.0913734436,-80.2465667725,269.572998,0,WIFI
14:ED:BB:24:9D:B5,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-86,36.0913734436,-80.2465667725,269.572998,0,WIFI
B8:66:85:58:06:6E,Bravo-network,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-70,36.0913734436,-80.2465667725,269.572998,0,WIFI
14:ED:BB:24:9D:B1,ATT2ZSp3pw,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:13,1,-85,36.0913734436,-80.2465667725,269.572998,0,WIFI
14:ED:BB:24:9D:B5,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-84,36.0913734436,-80.2465667725,269.572998,0,WIFI
B8:66:85:58:06:6E,Bravo-network,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-71,36.0913734436,-80.2465667725,269.572998,0,WIFI
14:ED:BB:24:9D:B1,ATT2ZSp3pw,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:13,1,-78,36.0913734436,-80.2465667725,269.572998,0,WIFI
14:ED:BB:24:9D:B5,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-79,36.0913734436,-80.2465667725,269.572998,0,WIFI
44:94:FC:8A:FB:1F,pickles 5g,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:33,36,-89,36.0913734436,-80.2465667725,269.572998,0,WIFI
08:3E:5D:D5:61:31,MySpectrumWiFi2a-5G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:59,36,-87,36.0913734436,-80.2465667725,269.572998,0,WIFI
44:94:FC:8A:FB:1F,pickles 5g,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:33,36,-87,36.0913734436,-80.2465667725,269.572998,0,WIFI
6C:63:9C:A7:D6:F7,MySpectrumWiFiF5-5G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:21,40,-76,36.0913734436,-80.2465667725,269.572998,0,WIFI
00:0A:F5:28:89:34,Sprint Drive,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:06,6,-81,36.0913734436,-80.2465667725,269.572998,0,WIFI
00:0A:F5:28:89:34,Sprint Drive,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:06,6,-79,36.0913734436,-80.2465667725,269.572998,0,WIFI
00:0A:F5:28:89:34,Sprint Drive,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:06,6,-81,36.0913734436,-80.2465667725,269.572998,0,WIFI
A8:97:CD:6C:06:55,MySpectrumWiFi53-5G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,40,-79,36.0913734436,-80.2465667725,269.572998,0,WIFI
6C:63:9C:A7:D6:F7,MySpectrumWiFiF5-5G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:21,40,-77,36.0913734436,-80.2465667725,269.572998,0,WIFI
A8:97:CD:6C:06:55,MySpectrumWiFi53-5G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,40,-79,36.0913734436,-80.2465667725,269.572998,0,WIFI
6C:63:9C:A7:D6:F7,MySpectrumWiFiF5-5G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:21,40,-77,36.0913734436,-80.2465667725,269.572998,0,WIFI
84:16:F9:74:65:40,VR116-6540,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:05,3,-85,36.0913734436,-80.2465667725,269.572998,0,WIFI
84:16:F9:74:65:40,VR116-6540,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:05,3,-86,36.0913734436,-80.2465667725,269.572998,0,WIFI
6C:63:9C:AB:9D:76,MySpectrumWiFi74-5G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:22,48,-67,36.0913734436,-80.2465667725,269.572998,0,WIFI
6C:AA:B3:77:31:CC,SpectrumWiFi Plus,[WPA2--CCMP][ESS],2021-01-11 09:22:35,48,-81,36.0913734436,-80.2465667725,269.572998,0,WIFI
6C:AA:B3:B7:31:CC,SpectrumWiFi,[ESS],2021-01-11 09:22:35,48,-82,36.0913734436,-80.2465667725,269.572998,0,WIFI
6C:AA:B3:F7:31:CC,Spectrum Mobile,[WPA2--CCMP][ESS],2021-01-11 09:22:35,48,-83,36.0913734436,-80.2465667725,269.572998,0,WIFI
6C:63:9C:AB:9D:76,MySpectrumWiFi74-5G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:22,48,-67,36.0913734436,-80.2465667725,269.572998,0,WIFI
6C:AA:B3:77:31:CC,SpectrumWiFi Plus,[WPA2--CCMP][ESS],2021-01-11 09:22:35,48,-83,36.0913734436,-80.2465667725,269.572998,0,WIFI
6C:AA:B3:B7:31:CC,SpectrumWiFi,[ESS],2021-01-11 09:22:35,48,-83,36.0913734436,-80.2465667725,269.572998,0,WIFI
6C:AA:B3:F7:31:CC,Spectrum Mobile,[WPA2--CCMP][ESS],2021-01-11 09:22:35,48,-82,36.0913734436,-80.2465667725,269.572998,0,WIFI
6C:63:9C:AB:9D:76,MySpectrumWiFi74-5G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:22,48,-67,36.0913734436,-80.2465667725,269.572998,0,WIFI
B8:66:85:58:06:6E,Bravo-network,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-72,36.0913696289,-80.2465896606,270.095001,0,WIFI
14:ED:BB:24:9D:B1,ATT2ZSp3pw,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:13,1,-78,36.0913696289,-80.2465896606,270.095001,0,WIFI
14:ED:BB:24:9D:B5,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-79,36.0913696289,-80.2465896606,270.095001,0,WIFI
B8:66:85:58:06:6E,Bravo-network,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-73,36.0913696289,-80.2465896606,270.095001,0,WIFI
14:ED:BB:24:9D:B1,ATT2ZSp3pw,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:13,1,-87,36.0913696289,-80.2465896606,270.095001,0,WIFI
14:ED:BB:24:9D:B5,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-83,36.0913696289,-80.2465896606,270.095001,0,WIFI
00:0A:F5:28:89:34,Sprint Drive,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:06,6,-80,36.0913696289,-80.2465896606,270.095001,0,WIFI
84:16:F9:74:65:40,VR116-6540,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:05,3,-86,36.0913696289,-80.2465896606,270.095001,0,WIFI
20:B5:C6:07:72:F4,A5SE,[WPA2-PSK-CCMP][ESS],2021-01-11 09:20:42,116,-79,36.0913696289,-80.2465896606,270.095001,0,WIFI
20:B5:C6:07:72:F4,A5SE,[WPA2-PSK-CCMP][ESS],2021-01-11 09:20:42,116,-81,36.0913696289,-80.2465896606,270.095001,0,WIFI
20:B5:C6:07:72:F4,A5SE,[WPA2-PSK-CCMP][ESS],2021-01-11 09:20:42,116,-79,36.0913696289,-80.2465896606,270.095001,0,WIFI
20:B5:C6:07:72:F4,A5SE,[WPA2-PSK-CCMP][ESS],2021-01-11 09:20:42,116,-81,36.0913696289,-80.2465896606,270.095001,0,WIFI
20:B5:C6:07:72:F4,A5SE,[WPA2-PSK-CCMP][ESS],2021-01-11 09:20:42,116,-79,36.0913696289,-80.2465896606,270.095001,0,WIFI
20:B5:C6:07:72:F4,A5SE,[WPA2-PSK-CCMP][ESS],2021-01-11 09:20:42,116,-79,36.0913696289,-80.2465896606,270.095001,0,WIFI
20:B5:C6:07:72:F4,A5SE,[WPA2-PSK-CCMP][ESS],2021-01-11 09:20:42,116,-81,36.0913696289,-80.2465896606,270.095001,0,WIFI
20:B5:C6:07:72:F4,A5SE,[WPA2-PSK-CCMP][ESS],2021-01-11 09:20:42,116,-79,36.0913696289,-80.2465896606,270.095001,0,WIFI
B8:66:85:58:06:6E,Bravo-network,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-76,36.0913696289,-80.2465896606,270.095001,0,WIFI
14:ED:BB:24:9D:B1,ATT2ZSp3pw,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:13,1,-76,36.0913696289,-80.2465896606,270.095001,0,WIFI
14:ED:BB:24:9D:B5,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-80,36.0913696289,-80.2465896606,270.095001,0,WIFI
B8:66:85:58:06:6E,Bravo-network,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-76,36.0913696289,-80.2465896606,270.095001,0,WIFI
14:ED:BB:24:9D:B1,ATT2ZSp3pw,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:13,1,-79,36.0913696289,-80.2465896606,270.095001,0,WIFI
14:ED:BB:24:9D:B5,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-81,36.0913696289,-80.2465896606,270.095001,0,WIFI
00:0A:F5:28:89:34,Sprint Drive,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:06,6,-79,36.0913696289,-80.2465896606,270.095001,0,WIFI
84:16:F9:74:65:40,VR116-6540,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:05,3,-86,36.0913696289,-80.2465896606,270.095001,0,WIFI
A0:63:91:43:8B:00,NETGEAR45-5G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:28,153,-83,36.0913619995,-80.2466049194,269.369995,0,WIFI
84:16:F9:74:65:40,VR116-6540,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:05,3,-84,36.0913696289,-80.2466049194,268.572998,0,WIFI
84:16:F9:74:65:40,VR116-6540,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:05,3,-82,36.0913696289,-80.2466049194,268.572998,0,WIFI
84:16:F9:74:65:40,VR116-6540,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:05,3,-83,36.0913696289,-80.2466049194,268.572998,0,WIFI
84:16:F9:74:65:40,VR116-6540,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:05,3,-85,36.0913696289,-80.2466049194,268.572998,0,WIFI
84:16:F9:74:65:40,VR116-6540,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:05,3,-83,36.0913696289,-80.2466049194,268.572998,0,WIFI
84:16:F9:74:65:40,VR116-6540,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:05,3,-84,36.0913696289,-80.2466049194,268.572998,0,WIFI
84:16:F9:74:65:40,VR116-6540,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:05,3,-84,36.0913696289,-80.2466049194,268.572998,0,WIFI
84:16:F9:74:65:40,VR116-6540,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:05,3,-83,36.0913696289,-80.2466049194,268.572998,0,WIFI
00:0A:F5:28:89:34,Sprint Drive,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:06,7,-82,36.0913696289,-80.2466049194,268.572998,0,WIFI
44:94:FC:8A:FB:1D,pickles,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:32,7,-63,36.0913696289,-80.2466049194,268.572998,0,WIFI
3A:22:E2:38:B1:FF,DIRECT-AD-HP PageWide Pro PWA,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:57,7,-59,36.0913696289,-80.2466049194,268.572998,0,WIFI
A0:63:91:43:8B:00,NETGEAR45-5G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:28,153,-83,36.0913696289,-80.2466049194,268.572998,0,WIFI
6E:56:97:40:EA:0D,DIRECT-Qj-FireTV_74cf,[WPA2-PSK-CCMP][ESS],2021-01-11 09:23:19,153,-90,36.0913696289,-80.2466049194,268.572998,0,WIFI
A0:63:91:43:8B:00,NETGEAR45-5G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:28,153,-83,36.0913696289,-80.2466049194,268.572998,0,WIFI
F0:81:75:E3:83:EF,MySpectrumWiFie8-5G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:42,157,-89,36.0913696289,-80.2466049194,268.572998,0,WIFI
B8:66:85:58:06:6E,Bravo-network,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-72,36.0913696289,-80.2466049194,268.572998,0,WIFI
14:ED:BB:24:9D:B1,ATT2ZSp3pw,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:13,1,-84,36.0913696289,-80.2466049194,268.572998,0,WIFI
14:ED:BB:24:9D:B5,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-84,36.0913696289,-80.2466049194,268.572998,0,WIFI
B8:66:85:58:06:6E,Bravo-network,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-73,36.0913696289,-80.2466049194,268.572998,0,WIFI
14:ED:BB:24:9D:B1,ATT2ZSp3pw,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:13,1,-77,36.0913696289,-80.2466049194,268.572998,0,WIFI
14:ED:BB:24:9D:B5,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-77,36.0913696289,-80.2466049194,268.572998,0,WIFI
B8:66:85:58:06:6E,Bravo-network,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-73,36.0913696289,-80.2466049194,268.572998,0,WIFI
14:ED:BB:24:9D:B1,ATT2ZSp3pw,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:13,1,-77,36.0913696289,-80.2466049194,268.572998,0,WIFI
14:ED:BB:24:9D:B5,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-81,36.0913696289,-80.2466049194,268.572998,0,WIFI
B8:66:85:58:06:6E,Bravo-network,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-74,36.0913696289,-80.2466049194,268.572998,0,WIFI
14:ED:BB:24:9D:B1,ATT2ZSp3pw,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:13,1,-83,36.0913696289,-80.2466049194,268.572998,0,WIFI
14:ED:BB:24:9D:B5,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-85,36.0913696289,-80.2466049194,268.572998,0,WIFI
B8:66:85:58:06:6E,Bravo-network,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-77,36.0913696289,-80.2466049194,268.572998,0,WIFI
14:ED:BB:24:9D:B1,ATT2ZSp3pw,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:13,1,-78,36.0913696289,-80.2466049194,268.572998,0,WIFI
14:ED:BB:24:9D:B5,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-77,36.0913696289,-80.2466049194,268.572998,0,WIFI
B8:66:85:58:06:6E,Bravo-network,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-71,36.0913696289,-80.2466049194,268.572998,0,WIFI
14:ED:BB:24:9D:B1,ATT2ZSp3pw,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:13,1,-78,36.0913696289,-80.2466049194,268.572998,0,WIFI
14:ED:BB:24:9D:B5,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-76,36.0913696289,-80.2466049194,268.572998,0,WIFI
14:ED:BB:24:9D:BA,ATT2ZSp3pw,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:16,157,-67,36.0913696289,-80.2466049194,268.572998,0,WIFI
F0:81:75:E3:83:EF,MySpectrumWiFie8-5G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:42,157,-89,36.0913696289,-80.2466049194,268.572998,0,WIFI
14:ED:BB:24:9D:BA,ATT2ZSp3pw,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:16,157,-66,36.0913696289,-80.2466049194,268.572998,0,WIFI
F0:81:75:E3:83:EF,MySpectrumWiFie8-5G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:42,157,-89,36.0913696289,-80.2466049194,268.572998,0,WIFI
14:ED:BB:24:9D:BA,ATT2ZSp3pw,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:16,157,-66,36.0913696289,-80.2466049194,268.572998,0,WIFI
00:0A:F5:28:89:34,Sprint Drive,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:06,6,-81,36.0913696289,-80.2466049194,268.572998,0,WIFI
00:0A:F5:28:89:34,Sprint Drive,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:06,6,-81,36.0913696289,-80.2466049194,268.572998,0,WIFI
00:0A:F5:28:89:34,Sprint Drive,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:06,6,-83,36.0913696289,-80.2466049194,268.572998,0,WIFI
00:0A:F5:28:89:34,Sprint Drive,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:06,6,-83,36.0913696289,-80.2466049194,268.572998,0,WIFI
40:B8:9A:D9:AA:4E,SMIKITA-2G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:26:46,1,-87,36.0913696289,-80.2466049194,268.572998,0,WIFI
F0:81:75:E3:83:EE,MySpectrumWiFie8-2G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:30,1,-77,36.0913696289,-80.2466049194,268.572998,0,WIFI
B8:66:85:4B:92:E6,FHouse2,[WPA2-PSK-CCMP][ESS],2021-01-11 09:23:22,1,-80,36.0913696289,-80.2466049194,268.572998,0,WIFI
48:00:33:BF:F8:9B,TC8715D95,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:17,1,-87,36.0913696289,-80.2466049194,268.572998,0,WIFI
B8:66:85:58:06:6E,Bravo-network,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-63,36.0913696289,-80.2466049194,268.572998,0,WIFI
EC:1A:59:01:92:7F,belkin.27f,[WPA2-PSK-CCMP][ESS],2021-01-11 09:21:52,1,-85,36.0913696289,-80.2466049194,268.572998,0,WIFI
14:ED:BB:24:9D:B1,ATT2ZSp3pw,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:13,1,-68,36.0913696289,-80.2466049194,268.572998,0,WIFI
16:18:D6:59:9E:EB,ImageWorks,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:30,1,-86,36.0913696289,-80.2466049194,268.572998,0,WIFI
5E:41:5A:72:EA:BC,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:30,1,-84,36.0913696289,-80.2466049194,268.572998,0,WIFI
7C:DB:98:C2:78:CF,MySpectrumWiFiD1-2G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:30,1,-84,36.0913696289,-80.2466049194,268.572998,0,WIFI
A0:8E:78:57:91:2A,MySpectrumWiFi24-2G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:26:46,1,-83,36.0913696289,-80.2466049194,268.572998,0,WIFI
40:B8:9A:D9:AA:4E,SMIKITA-2G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:26:46,1,-87,36.0913696289,-80.2466049194,268.572998,0,WIFI
48:00:33:BF:F8:9B,TC8715D95,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:17,1,-75,36.0913696289,-80.2466049194,268.572998,0,WIFI
D8:D7:75:A3:68:EE,thewitt2G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:17,1,-85,36.0913696289,-80.2466049194,268.572998,0,WIFI
0C:27:24:6D:EC:D0,HI-NET,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-86,36.0913696289,-80.2466049194,268.572998,0,WIFI
08:95:2A:6B:D0:A2,Pfeiffer-2G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:25:55,1,-87,36.0913696289,-80.2466049194,268.572998,0,WIFI
26:18:D6:59:9E:EB,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:17,1,-87,36.0913696289,-80.2466049194,268.572998,0,WIFI
B8:66:85:58:06:6E,Bravo-network,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-63,36.0913696289,-80.2466049194,268.572998,0,WIFI
14:ED:BB:24:9D:B1,ATT2ZSp3pw,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:13,1,-68,36.0913696289,-80.2466049194,268.572998,0,WIFI
14:ED:BB:24:9D:B5,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:08,1,-65,36.0913696289,-80.2466049194,268.572998,0,WIFI
86:2A:A8:2D:31:DC,SIB,[WPA2-PSK-CCMP][ESS],2021-01-11 09:21:26,1,-88,36.0913696289,-80.2466049194,268.572998,0,WIFI
5E:41:5A:72:EA:BC,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:30,1,-85,36.0913696289,-80.2466049194,268.572998,0,WIFI
A0:8E:78:57:91:2A,MySpectrumWiFi24-2G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:26:46,1,-82,36.0913696289,-80.2466049194,268.572998,0,WIFI
E4:71:85:17:8A:70,Almond-6683_nomap,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:22:43,1,-85,36.0913696289,-80.2466049194,268.572998,0,WIFI
88:3D:24:A1:A8:CB,winston,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:17,1,-75,36.0913696289,-80.2466049194,268.572998,0,WIFI
48:00:33:BF:F8:9B,TC8715D95,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:17,1,-87,36.0913696289,-80.2466049194,268.572998,0,WIFI
D8:D7:75:A3:68:EE,thewitt2G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:22:17,1,-83,36.0913696289,-80.2466049194,268.572998,0,WIFI
